nohup: ignoring input
dict_keys(['train_x', 'train_y', 'dev_x', 'dev_y', 'test_x', 'test_y'])
max_sent_length:91 

-------train--------
9989 9989
['Aw', ',', 'we-we', 'are', 'so', '?', 'So', 'umm', ',', 'well', 'I-I-I', 'like', 'you', 'and', 'I-I', 'love', 'umm', ',', 'y', '?', 'know', 'hanging', 'out', 'with', 'you', '.']   1
['Yep', ',', 'we', 'shook', 'on', 'it', '.', 'Yeah', 'but', 'believe', 'me', 'that', 'is', 'not', 'how', 'he', 'wanted', 'to', 'seal', 'the', 'deal', '.']   0

-------dev--------
1109 1109
['Y', '?', 'know', ',', 'you', 'look', 'nothing', 'like', 'I', 'would', '?', 've', 'thought', '.', 'You', '?', 're', '?', 'you', '?', 're', 'so', 'young', '.']   2
['Hey', ',', 'where', 'are', 'Monica', 'and', 'Rachel', 'anyway', '?']   0

-------test--------
2610 2610
['Hang', 'on', 'buddy', '!']   4
['Fair', 'enough', ',', 'now', 'go', 'get', 'ready', '!']   0
====================INFORMATION====================
MODEL: rand
DATASET: MELD
VOCAB_SIZE: 7687
EPOCH: 50
LEARNING_RATE: 1
EARLY_STOPPING: False
SAVE_MODEL: False
MAX_SENT_LEN: 91
CLASS_SIZE: 7
FILTERS: [3, 4, 5]
global_step: 2111, epoch: 3, loss: 1.322141
global_step: 2112, epoch: 3, loss: 1.216655
global_step: 2113, epoch: 3, loss: 1.254497
global_step: 2114, epoch: 3, loss: 1.370307
global_step: 2115, epoch: 3, loss: 1.236195
global_step: 2116, epoch: 3, loss: 1.264259
global_step: 2117, epoch: 3, loss: 1.271205
global_step: 2118, epoch: 3, loss: 1.251528
global_step: 2119, epoch: 3, loss: 1.275057
global_step: 2120, epoch: 3, loss: 1.382182
epoch: 3
train	acc: 0.5923	macro: p 0.4333, r 0.3059, f1: 0.2924	micro: p 0.5923, r 0.5923, f1 0.5923	weighted_f1:0.5287
dev	acc: 0.5473	macro: p 0.2971, r 0.2908, f1: 0.2774	micro: p 0.5473, r 0.5473, f1 0.5473	weighted_f1:0.4774
test	acc: 0.5854	macro: p 0.4371, r 0.2927, f1: 0.2815	micro: p 0.5854, r 0.5854, f1 0.5854	weighted_f1:0.5235
New best model!
global_step: 2121, epoch: 4, loss: 1.243442
global_step: 2122, epoch: 4, loss: 1.127192
global_step: 2123, epoch: 4, loss: 1.155103
global_step: 2124, epoch: 4, loss: 1.212098
global_step: 2125, epoch: 4, loss: 1.256841
global_step: 2126, epoch: 4, loss: 1.128230
global_step: 2127, epoch: 4, loss: 1.164865
global_step: 2128, epoch: 4, loss: 1.155934
global_step: 2129, epoch: 4, loss: 1.111898
global_step: 2130, epoch: 4, loss: 1.173313
global_step: 2131, epoch: 4, loss: 1.198252
global_step: 2132, epoch: 4, loss: 1.256473
global_step: 2133, epoch: 4, loss: 1.427696
global_step: 2134, epoch: 4, loss: 1.244099
global_step: 2135, epoch: 4, loss: 1.166443
global_step: 2136, epoch: 4, loss: 1.234605
global_step: 2137, epoch: 4, loss: 1.195206
global_step: 2138, epoch: 4, loss: 1.433606
global_step: 2139, epoch: 4, loss: 1.331462
global_step: 2140, epoch: 4, loss: 1.229791
global_step: 2141, epoch: 4, loss: 1.178090
global_step: 2142, epoch: 4, loss: 1.242092
global_step: 2143, epoch: 4, loss: 1.167944
global_step: 2144, epoch: 4, loss: 1.281818
global_step: 2145, epoch: 4, loss: 1.233710
global_step: 2146, epoch: 4, loss: 1.346862
global_step: 2147, epoch: 4, loss: 1.293968
global_step: 2148, epoch: 4, loss: 1.101052
global_step: 2149, epoch: 4, loss: 1.230906
global_step: 2150, epoch: 4, loss: 1.266450
global_step: 2151, epoch: 4, loss: 1.188487
global_step: 2152, epoch: 4, loss: 1.184028
global_step: 2153, epoch: 4, loss: 1.164939
global_step: 2154, epoch: 4, loss: 1.195112
global_step: 2155, epoch: 4, loss: 1.322428
global_step: 2156, epoch: 4, loss: 1.170346
global_step: 2157, epoch: 4, loss: 1.224717
global_step: 2158, epoch: 4, loss: 1.304267
global_step: 2159, epoch: 4, loss: 1.204131
global_step: 2160, epoch: 4, loss: 1.362511
epoch: 4
train	acc: 0.5919	macro: p 0.4670, r 0.2744, f1: 0.2678	micro: p 0.5919, r 0.5919, f1 0.5919	weighted_f1:0.5127
dev	acc: 0.5194	macro: p 0.2171, r 0.2536, f1: 0.2198	micro: p 0.5194, r 0.5194, f1 0.5194	weighted_f1:0.4182
test	acc: 0.5789	macro: p 0.4336, r 0.2668, f1: 0.2498	micro: p 0.5789, r 0.5789, f1 0.5789	weighted_f1:0.4915
global_step: 2161, epoch: 5, loss: 1.232123
global_step: 2162, epoch: 5, loss: 1.148640
global_step: 2163, epoch: 5, loss: 1.196698
global_step: 2164, epoch: 5, loss: 1.223430
global_step: 2165, epoch: 5, loss: 1.183411
global_step: 2166, epoch: 5, loss: 1.126618
global_step: 2167, epoch: 5, loss: 1.155923
global_step: 2168, epoch: 5, loss: 1.147616
global_step: 2169, epoch: 5, loss: 1.258340
global_step: 2170, epoch: 5, loss: 1.141641
global_step: 2171, epoch: 5, loss: 1.177235
global_step: 2172, epoch: 5, loss: 1.245364
global_step: 2173, epoch: 5, loss: 1.169633
global_step: 2174, epoch: 5, loss: 1.096755
global_step: 2175, epoch: 5, loss: 1.062529
global_step: 2176, epoch: 5, loss: 1.275949
global_step: 2177, epoch: 5, loss: 1.202596
global_step: 2178, epoch: 5, loss: 1.123449
global_step: 2179, epoch: 5, loss: 1.174794
global_step: 2180, epoch: 5, loss: 1.187951
global_step: 2181, epoch: 5, loss: 1.097188
global_step: 2182, epoch: 5, loss: 1.264910
global_step: 2183, epoch: 5, loss: 1.229502
global_step: 2184, epoch: 5, loss: 1.043579
global_step: 2185, epoch: 5, loss: 1.134638
global_step: 2186, epoch: 5, loss: 1.046677
global_step: 2187, epoch: 5, loss: 1.235652
global_step: 2188, epoch: 5, loss: 1.193686
global_step: 2189, epoch: 5, loss: 1.124732
global_step: 2190, epoch: 5, loss: 1.160872
global_step: 2191, epoch: 5, loss: 1.321144
global_step: 2192, epoch: 5, loss: 1.194733
global_step: 2193, epoch: 5, loss: 1.140819
global_step: 2194, epoch: 5, loss: 1.323874
global_step: 2195, epoch: 5, loss: 1.245958
global_step: 2196, epoch: 5, loss: 1.246361
global_step: 2197, epoch: 5, loss: 1.225413
global_step: 2198, epoch: 5, loss: 1.128328
global_step: 2199, epoch: 5, loss: 1.233639
global_step: 2200, epoch: 5, loss: 0.400727
epoch: 5
train	acc: 0.6038	macro: p 0.4470, r 0.3460, f1: 0.3301	micro: p 0.6038, r 0.6038, f1 0.6038	weighted_f1:0.5577
dev	acc: 0.5275	macro: p 0.4028, r 0.2982, f1: 0.2863	micro: p 0.5275, r 0.5275, f1 0.5275	weighted_f1:0.4747
test	acc: 0.5839	macro: p 0.4202, r 0.3204, f1: 0.3064	micro: p 0.5839, r 0.5839, f1 0.5839	weighted_f1:0.5385
global_step: 2201, epoch: 6, loss: 1.155674
global_step: 2202, epoch: 6, loss: 1.168411
global_step: 2203, epoch: 6, loss: 1.051053
global_step: 2204, epoch: 6, loss: 1.219458
global_step: 2205, epoch: 6, loss: 1.095580
global_step: 2206, epoch: 6, loss: 1.099078
global_step: 2207, epoch: 6, loss: 1.104383
global_step: 2208, epoch: 6, loss: 1.153354
global_step: 2209, epoch: 6, loss: 1.228107
global_step: 2210, epoch: 6, loss: 1.022944
global_step: 2211, epoch: 6, loss: 1.139214
global_step: 2212, epoch: 6, loss: 1.191647
global_step: 2213, epoch: 6, loss: 1.039842
global_step: 2214, epoch: 6, loss: 1.191096
global_step: 2215, epoch: 6, loss: 1.157558
global_step: 2216, epoch: 6, loss: 1.188082
global_step: 2217, epoch: 6, loss: 1.025438
global_step: 2218, epoch: 6, loss: 1.091311
global_step: 2219, epoch: 6, loss: 1.295072
global_step: 2220, epoch: 6, loss: 1.103659
global_step: 2221, epoch: 6, loss: 1.179953
global_step: 2222, epoch: 6, loss: 1.108159
global_step: 2223, epoch: 6, loss: 1.082048
global_step: 2224, epoch: 6, loss: 1.168596
global_step: 2225, epoch: 6, loss: 1.064307
global_step: 2226, epoch: 6, loss: 1.105785
global_step: 2227, epoch: 6, loss: 1.198114
global_step: 2228, epoch: 6, loss: 1.242823
global_step: 2229, epoch: 6, loss: 1.099863
global_step: 2230, epoch: 6, loss: 1.160775
global_step: 2231, epoch: 6, loss: 1.021531
global_step: 2232, epoch: 6, loss: 1.239523
global_step: 2233, epoch: 6, loss: 1.171134
global_step: 2234, epoch: 6, loss: 1.089686
global_step: 2235, epoch: 6, loss: 1.145786
global_step: 2236, epoch: 6, loss: 1.101835
global_step: 2237, epoch: 6, loss: 1.023047
global_step: 2238, epoch: 6, loss: 1.224771
global_step: 2239, epoch: 6, loss: 1.282012
global_step: 2240, epoch: 6, loss: 0.695209
epoch: 6
train	acc: 0.6133	macro: p 0.4930, r 0.3030, f1: 0.3001	micro: p 0.6133, r 0.6133, f1 0.6133	weighted_f1:0.5452
dev	acc: 0.5275	macro: p 0.3856, r 0.2690, f1: 0.2387	micro: p 0.5275, r 0.5275, f1 0.5275	weighted_f1:0.4395
test	acc: 0.5835	macro: p 0.4195, r 0.2785, f1: 0.2629	micro: p 0.5835, r 0.5835, f1 0.5835	weighted_f1:0.5086
global_step: 2241, epoch: 7, loss: 1.336728
global_step: 2242, epoch: 7, loss: 1.150160
global_step: 2243, epoch: 7, loss: 1.060130
global_step: 2244, epoch: 7, loss: 1.094202
global_step: 2245, epoch: 7, loss: 1.003981
global_step: 2246, epoch: 7, loss: 1.047257
global_step: 2247, epoch: 7, loss: 1.104092
global_step: 2248, epoch: 7, loss: 1.039469
global_step: 2249, epoch: 7, loss: 1.137047
global_step: 2250, epoch: 7, loss: 1.137334
global_step: 2251, epoch: 7, loss: 1.092456
global_step: 2252, epoch: 7, loss: 1.064882
global_step: 2253, epoch: 7, loss: 1.062847
global_step: 2254, epoch: 7, loss: 1.107269
global_step: 2255, epoch: 7, loss: 1.077531
global_step: 2256, epoch: 7, loss: 1.069184
global_step: 2257, epoch: 7, loss: 1.122164
global_step: 2258, epoch: 7, loss: 1.045006
global_step: 2259, epoch: 7, loss: 1.122449
global_step: 2260, epoch: 7, loss: 1.090016
global_step: 2261, epoch: 7, loss: 1.165223
global_step: 2262, epoch: 7, loss: 1.147797
global_step: 2263, epoch: 7, loss: 1.017857
global_step: 2264, epoch: 7, loss: 1.052893
global_step: 2265, epoch: 7, loss: 1.127837
global_step: 2266, epoch: 7, loss: 1.029317
global_step: 2267, epoch: 7, loss: 1.135385
global_step: 2268, epoch: 7, loss: 1.008104
global_step: 2269, epoch: 7, loss: 1.080325
global_step: 2270, epoch: 7, loss: 1.075058
global_step: 2271, epoch: 7, loss: 1.014378
global_step: 2272, epoch: 7, loss: 1.156793
global_step: 2273, epoch: 7, loss: 1.157543
global_step: 2274, epoch: 7, loss: 1.126075
global_step: 2275, epoch: 7, loss: 1.001569
global_step: 2276, epoch: 7, loss: 1.222474
global_step: 2277, epoch: 7, loss: 1.100564
global_step: 2278, epoch: 7, loss: 1.089746
global_step: 2279, epoch: 7, loss: 1.109046
global_step: 2280, epoch: 7, loss: 0.415356
epoch: 7
train	acc: 0.6419	macro: p 0.4930, r 0.3318, f1: 0.3297	micro: p 0.6419, r 0.6419, f1 0.6419	weighted_f1:0.5747
dev	acc: 0.5374	macro: p 0.4190, r 0.2774, f1: 0.2527	micro: p 0.5374, r 0.5374, f1 0.5374	weighted_f1:0.4489
test	acc: 0.5858	macro: p 0.3803, r 0.2799, f1: 0.2597	micro: p 0.5858, r 0.5858, f1 0.5858	weighted_f1:0.5029
global_step: 2281, epoch: 8, loss: 1.240705
global_step: 2282, epoch: 8, loss: 1.060323
global_step: 2283, epoch: 8, loss: 0.960638
global_step: 2284, epoch: 8, loss: 0.963189
global_step: 2285, epoch: 8, loss: 1.097410
global_step: 2286, epoch: 8, loss: 1.115970
global_step: 2287, epoch: 8, loss: 1.100847
global_step: 2288, epoch: 8, loss: 0.984525
global_step: 2289, epoch: 8, loss: 0.992401
global_step: 2290, epoch: 8, loss: 1.044291
global_step: 2291, epoch: 8, loss: 0.963626
global_step: 2292, epoch: 8, loss: 1.080845
global_step: 2293, epoch: 8, loss: 1.122009
global_step: 2294, epoch: 8, loss: 1.034955
global_step: 2295, epoch: 8, loss: 0.983364
global_step: 2296, epoch: 8, loss: 1.004337
global_step: 2297, epoch: 8, loss: 1.002861
global_step: 2298, epoch: 8, loss: 1.134127
global_step: 2299, epoch: 8, loss: 1.088793
global_step: 2300, epoch: 8, loss: 0.902304
global_step: 2301, epoch: 8, loss: 0.906490
global_step: 2302, epoch: 8, loss: 1.112710
global_step: 2303, epoch: 8, loss: 1.144724
global_step: 2304, epoch: 8, loss: 1.044142
global_step: 2305, epoch: 8, loss: 1.057439
global_step: 2306, epoch: 8, loss: 0.966454
global_step: 2307, epoch: 8, loss: 0.982231
global_step: 2308, epoch: 8, loss: 1.024889
global_step: 2309, epoch: 8, loss: 1.080007
global_step: 2310, epoch: 8, loss: 1.004144
global_step: 2311, epoch: 8, loss: 1.085085
global_step: 2312, epoch: 8, loss: 1.065362
global_step: 2313, epoch: 8, loss: 1.041124
global_step: 2314, epoch: 8, loss: 1.096049
global_step: 2315, epoch: 8, loss: 1.115474
global_step: 2316, epoch: 8, loss: 1.036439
global_step: 2317, epoch: 8, loss: 1.021983
global_step: 2318, epoch: 8, loss: 1.188376
global_step: 2319, epoch: 8, loss: 0.951814
global_step: 2320, epoch: 8, loss: 1.588222
epoch: 8
train	acc: 0.6588	macro: p 0.5754, r 0.3924, f1: 0.3888	micro: p 0.6588, r 0.6588, f1 0.6588	weighted_f1:0.6236
dev	acc: 0.5257	macro: p 0.3590, r 0.2868, f1: 0.2799	micro: p 0.5257, r 0.5257, f1 0.5257	weighted_f1:0.4739
test	acc: 0.5847	macro: p 0.4055, r 0.3071, f1: 0.3052	micro: p 0.5847, r 0.5847, f1 0.5847	weighted_f1:0.5400
global_step: 2321, epoch: 9, loss: 1.061901
global_step: 2322, epoch: 9, loss: 1.024171
global_step: 2323, epoch: 9, loss: 0.881653
global_step: 2324, epoch: 9, loss: 1.015508
global_step: 2325, epoch: 9, loss: 1.026519
global_step: 2326, epoch: 9, loss: 0.972303
global_step: 2327, epoch: 9, loss: 0.954659
global_step: 2328, epoch: 9, loss: 1.011449
global_step: 2329, epoch: 9, loss: 0.944777
global_step: 2330, epoch: 9, loss: 0.931920
global_step: 2331, epoch: 9, loss: 0.861185
global_step: 2332, epoch: 9, loss: 0.986811
global_step: 2333, epoch: 9, loss: 1.133846
global_step: 2334, epoch: 9, loss: 1.026274
global_step: 2335, epoch: 9, loss: 0.935395
global_step: 2336, epoch: 9, loss: 0.871262
global_step: 2337, epoch: 9, loss: 1.065238
global_step: 2338, epoch: 9, loss: 1.049923
global_step: 2339, epoch: 9, loss: 0.939834
global_step: 2340, epoch: 9, loss: 0.910629
global_step: 2341, epoch: 9, loss: 1.066650
global_step: 2342, epoch: 9, loss: 1.075765
global_step: 2343, epoch: 9, loss: 0.916608
global_step: 2344, epoch: 9, loss: 1.035637
global_step: 2345, epoch: 9, loss: 1.012804
global_step: 2346, epoch: 9, loss: 0.949933
global_step: 2347, epoch: 9, loss: 1.003486
global_step: 2348, epoch: 9, loss: 0.954502
global_step: 2349, epoch: 9, loss: 1.124118
global_step: 2350, epoch: 9, loss: 1.161830
global_step: 2351, epoch: 9, loss: 1.196948
global_step: 2352, epoch: 9, loss: 1.040201
global_step: 2353, epoch: 9, loss: 1.047959
global_step: 2354, epoch: 9, loss: 1.048746
global_step: 2355, epoch: 9, loss: 0.936237
global_step: 2356, epoch: 9, loss: 0.812682
global_step: 2357, epoch: 9, loss: 1.060442
global_step: 2358, epoch: 9, loss: 1.038643
global_step: 2359, epoch: 9, loss: 1.104815
global_step: 2360, epoch: 9, loss: 1.081163
epoch: 9
train	acc: 0.7223	macro: p 0.6815, r 0.4340, f1: 0.4319	micro: p 0.7223, r 0.7223, f1 0.7223	weighted_f1:0.6783
dev	acc: 0.5365	macro: p 0.3741, r 0.2988, f1: 0.2847	micro: p 0.5365, r 0.5365, f1 0.5365	weighted_f1:0.4789
test	acc: 0.5885	macro: p 0.4094, r 0.3090, f1: 0.3010	micro: p 0.5885, r 0.5885, f1 0.5885	weighted_f1:0.5390
New best model!
global_step: 2361, epoch: 10, loss: 1.016140
global_step: 2362, epoch: 10, loss: 0.967413
global_step: 2363, epoch: 10, loss: 0.959632
global_step: 2364, epoch: 10, loss: 0.949370
global_step: 2365, epoch: 10, loss: 0.837835
global_step: 2366, epoch: 10, loss: 0.880935
global_step: 2367, epoch: 10, loss: 0.885340
global_step: 2368, epoch: 10, loss: 0.863792
global_step: 2369, epoch: 10, loss: 0.888720
global_step: 2370, epoch: 10, loss: 0.801598
global_step: 2371, epoch: 10, loss: 1.005462
global_step: 2372, epoch: 10, loss: 0.905557
global_step: 2373, epoch: 10, loss: 0.834512
global_step: 2374, epoch: 10, loss: 0.974756
global_step: 2375, epoch: 10, loss: 0.997958
global_step: 2376, epoch: 10, loss: 0.970796
global_step: 2377, epoch: 10, loss: 0.964189
global_step: 2378, epoch: 10, loss: 0.947126
global_step: 2379, epoch: 10, loss: 0.772326
global_step: 2380, epoch: 10, loss: 0.905808
global_step: 2381, epoch: 10, loss: 0.981325
global_step: 2382, epoch: 10, loss: 0.879031
global_step: 2383, epoch: 10, loss: 1.045278
global_step: 2384, epoch: 10, loss: 0.950585
global_step: 2385, epoch: 10, loss: 0.894483
global_step: 2386, epoch: 10, loss: 0.934718
global_step: 2387, epoch: 10, loss: 0.919779
global_step: 2388, epoch: 10, loss: 0.937418
global_step: 2389, epoch: 10, loss: 0.917826
global_step: 2390, epoch: 10, loss: 0.927862
global_step: 2391, epoch: 10, loss: 1.001677
global_step: 2392, epoch: 10, loss: 0.910447
global_step: 2393, epoch: 10, loss: 1.033187
global_step: 2394, epoch: 10, loss: 0.975575
global_step: 2395, epoch: 10, loss: 1.054880
global_step: 2396, epoch: 10, loss: 0.965375
global_step: 2397, epoch: 10, loss: 0.946917
global_step: 2398, epoch: 10, loss: 0.979454
global_step: 2399, epoch: 10, loss: 1.078292
global_step: 2400, epoch: 10, loss: 0.646489
epoch: 10
train	acc: 0.7181	macro: p 0.7875, r 0.4295, f1: 0.4618	micro: p 0.7181, r 0.7181, f1 0.7181	weighted_f1:0.6755
dev	acc: 0.5248	macro: p 0.3723, r 0.2760, f1: 0.2672	micro: p 0.5248, r 0.5248, f1 0.5248	weighted_f1:0.4538
test	acc: 0.5866	macro: p 0.3848, r 0.2878, f1: 0.2868	micro: p 0.5866, r 0.5866, f1 0.5866	weighted_f1:0.5193
global_step: 2401, epoch: 11, loss: 0.951459
global_step: 2402, epoch: 11, loss: 0.926022
global_step: 2403, epoch: 11, loss: 0.763809
global_step: 2404, epoch: 11, loss: 0.942136
global_step: 2405, epoch: 11, loss: 0.906345
global_step: 2406, epoch: 11, loss: 0.949525
global_step: 2407, epoch: 11, loss: 0.935800
global_step: 2408, epoch: 11, loss: 0.837493
global_step: 2409, epoch: 11, loss: 0.844807
global_step: 2410, epoch: 11, loss: 0.789049
global_step: 2411, epoch: 11, loss: 0.995751
global_step: 2412, epoch: 11, loss: 0.944659
global_step: 2413, epoch: 11, loss: 0.927448
global_step: 2414, epoch: 11, loss: 0.889247
global_step: 2415, epoch: 11, loss: 0.851697
global_step: 2416, epoch: 11, loss: 0.858592
global_step: 2417, epoch: 11, loss: 1.043024
global_step: 2418, epoch: 11, loss: 0.948975
global_step: 2419, epoch: 11, loss: 0.911693
global_step: 2420, epoch: 11, loss: 0.900500
global_step: 2421, epoch: 11, loss: 1.035462
global_step: 2422, epoch: 11, loss: 0.963964
global_step: 2423, epoch: 11, loss: 0.939604
global_step: 2424, epoch: 11, loss: 0.993888
global_step: 2425, epoch: 11, loss: 0.878760
global_step: 2426, epoch: 11, loss: 0.989709
global_step: 2427, epoch: 11, loss: 0.941089
global_step: 2428, epoch: 11, loss: 0.882907
global_step: 2429, epoch: 11, loss: 0.834684
global_step: 2430, epoch: 11, loss: 0.975720
global_step: 2431, epoch: 11, loss: 0.959718
global_step: 2432, epoch: 11, loss: 0.818685
global_step: 2433, epoch: 11, loss: 0.793044
global_step: 2434, epoch: 11, loss: 0.919823
global_step: 2435, epoch: 11, loss: 0.972234
global_step: 2436, epoch: 11, loss: 0.949968
global_step: 2437, epoch: 11, loss: 0.993506
global_step: 2438, epoch: 11, loss: 0.993443
global_step: 2439, epoch: 11, loss: 1.051423
global_step: 2440, epoch: 11, loss: 0.630446
epoch: 11
train	acc: 0.7610	macro: p 0.7837, r 0.5425, f1: 0.5786	micro: p 0.7610, r 0.7610, f1 0.7610	weighted_f1:0.7400
dev	acc: 0.5464	macro: p 0.3358, r 0.3121, f1: 0.3031	micro: p 0.5464, r 0.5464, f1 0.5464	weighted_f1:0.4970
test	acc: 0.5923	macro: p 0.3812, r 0.3222, f1: 0.3222	micro: p 0.5923, r 0.5923, f1 0.5923	weighted_f1:0.5510
New best model!
global_step: 2441, epoch: 12, loss: 0.793898
global_step: 2442, epoch: 12, loss: 0.874893
global_step: 2443, epoch: 12, loss: 0.808580
global_step: 2444, epoch: 12, loss: 0.910623
global_step: 2445, epoch: 12, loss: 0.806723
global_step: 2446, epoch: 12, loss: 0.870921
global_step: 2447, epoch: 12, loss: 0.787755
global_step: 2448, epoch: 12, loss: 0.880848
global_step: 2449, epoch: 12, loss: 0.878525
global_step: 2450, epoch: 12, loss: 0.800803
global_step: 2451, epoch: 12, loss: 0.727549
global_step: 2452, epoch: 12, loss: 0.839811
global_step: 2453, epoch: 12, loss: 0.840679
global_step: 2454, epoch: 12, loss: 0.820258
global_step: 2455, epoch: 12, loss: 0.745096
global_step: 2456, epoch: 12, loss: 0.903221
global_step: 2457, epoch: 12, loss: 0.846186
global_step: 2458, epoch: 12, loss: 0.821267
global_step: 2459, epoch: 12, loss: 0.889592
global_step: 2460, epoch: 12, loss: 0.989898
global_step: 2461, epoch: 12, loss: 0.956875
global_step: 2462, epoch: 12, loss: 0.797913
global_step: 2463, epoch: 12, loss: 0.833634
global_step: 2464, epoch: 12, loss: 0.764536
global_step: 2465, epoch: 12, loss: 0.952312
global_step: 2466, epoch: 12, loss: 0.885381
global_step: 2467, epoch: 12, loss: 0.900129
global_step: 2468, epoch: 12, loss: 0.933922
global_step: 2469, epoch: 12, loss: 0.964430
global_step: 2470, epoch: 12, loss: 0.898691
global_step: 2471, epoch: 12, loss: 0.909392
global_step: 2472, epoch: 12, loss: 0.845030
global_step: 2473, epoch: 12, loss: 0.696577
global_step: 2474, epoch: 12, loss: 0.793762
global_step: 2475, epoch: 12, loss: 0.937696
global_step: 2476, epoch: 12, loss: 0.965069
global_step: 2477, epoch: 12, loss: 0.954468
global_step: 2478, epoch: 12, loss: 1.039348
global_step: 2479, epoch: 12, loss: 0.852905
global_step: 2480, epoch: 12, loss: 0.597557
epoch: 12
train	acc: 0.8249	macro: p 0.8433, r 0.6375, f1: 0.6732	micro: p 0.8249, r 0.8249, f1 0.8249	weighted_f1:0.8125
dev	acc: 0.5302	macro: p 0.3090, r 0.3036, f1: 0.2849	micro: p 0.5302, r 0.5302, f1 0.5302	weighted_f1:0.4772
test	acc: 0.5766	macro: p 0.3434, r 0.3175, f1: 0.3027	micro: p 0.5766, r 0.5766, f1 0.5766	weighted_f1:0.5321
global_step: 2481, epoch: 13, loss: 0.640811
global_step: 2482, epoch: 13, loss: 0.791074
global_step: 2483, epoch: 13, loss: 0.711534
global_step: 2484, epoch: 13, loss: 0.835275
global_step: 2485, epoch: 13, loss: 0.671938
global_step: 2486, epoch: 13, loss: 0.908669
global_step: 2487, epoch: 13, loss: 0.821566
global_step: 2488, epoch: 13, loss: 0.745619
global_step: 2489, epoch: 13, loss: 0.791256
global_step: 2490, epoch: 13, loss: 0.806259
global_step: 2491, epoch: 13, loss: 0.739312
global_step: 2492, epoch: 13, loss: 0.732420
global_step: 2493, epoch: 13, loss: 0.635659
global_step: 2494, epoch: 13, loss: 0.796648
global_step: 2495, epoch: 13, loss: 0.737916
global_step: 2496, epoch: 13, loss: 0.872049
global_step: 2497, epoch: 13, loss: 0.757855
global_step: 2498, epoch: 13, loss: 0.923091
global_step: 2499, epoch: 13, loss: 0.952084
global_step: 2500, epoch: 13, loss: 0.980620
global_step: 2501, epoch: 13, loss: 0.786346
global_step: 2502, epoch: 13, loss: 0.755205
global_step: 2503, epoch: 13, loss: 0.817923
global_step: 2504, epoch: 13, loss: 0.783231
global_step: 2505, epoch: 13, loss: 0.896045
global_step: 2506, epoch: 13, loss: 0.965887
global_step: 2507, epoch: 13, loss: 0.796219
global_step: 2508, epoch: 13, loss: 0.922191
global_step: 2509, epoch: 13, loss: 0.802752
global_step: 2510, epoch: 13, loss: 0.888624
global_step: 2511, epoch: 13, loss: 0.824120
global_step: 2512, epoch: 13, loss: 0.886911
global_step: 2513, epoch: 13, loss: 0.935258
global_step: 2514, epoch: 13, loss: 0.855300
global_step: 2515, epoch: 13, loss: 0.774574
global_step: 2516, epoch: 13, loss: 0.910326
global_step: 2517, epoch: 13, loss: 0.911652
global_step: 2518, epoch: 13, loss: 1.053789
global_step: 2519, epoch: 13, loss: 0.939123
global_step: 2520, epoch: 13, loss: 0.738963
epoch: 13
train	acc: 0.7628	macro: p 0.8416, r 0.5235, f1: 0.5601	micro: p 0.7628, r 0.7628, f1 0.7628	weighted_f1:0.7299
dev	acc: 0.5419	macro: p 0.3825, r 0.3000, f1: 0.2821	micro: p 0.5419, r 0.5419, f1 0.5419	weighted_f1:0.4769
test	acc: 0.5866	macro: p 0.3834, r 0.3012, f1: 0.2865	micro: p 0.5866, r 0.5866, f1 0.5866	weighted_f1:0.5257
global_step: 2521, epoch: 14, loss: 0.782617
global_step: 2522, epoch: 14, loss: 0.753723
global_step: 2523, epoch: 14, loss: 0.706268
global_step: 2524, epoch: 14, loss: 0.864986
global_step: 2525, epoch: 14, loss: 0.804306
global_step: 2526, epoch: 14, loss: 0.758880
global_step: 2527, epoch: 14, loss: 0.735401
global_step: 2528, epoch: 14, loss: 0.748731
global_step: 2529, epoch: 14, loss: 0.715235
global_step: 2530, epoch: 14, loss: 0.752951
global_step: 2531, epoch: 14, loss: 0.677159
global_step: 2532, epoch: 14, loss: 0.739511
global_step: 2533, epoch: 14, loss: 0.783301
global_step: 2534, epoch: 14, loss: 0.839409
global_step: 2535, epoch: 14, loss: 0.762987
global_step: 2536, epoch: 14, loss: 0.615973
global_step: 2537, epoch: 14, loss: 0.848891
global_step: 2538, epoch: 14, loss: 0.863337
global_step: 2539, epoch: 14, loss: 0.706743
global_step: 2540, epoch: 14, loss: 0.796105
global_step: 2541, epoch: 14, loss: 0.874497
global_step: 2542, epoch: 14, loss: 0.773602
global_step: 2543, epoch: 14, loss: 0.733916
global_step: 2544, epoch: 14, loss: 0.832217
global_step: 2545, epoch: 14, loss: 0.732573
global_step: 2546, epoch: 14, loss: 0.832974
global_step: 2547, epoch: 14, loss: 0.794575
global_step: 2548, epoch: 14, loss: 0.808341
global_step: 2549, epoch: 14, loss: 0.804225
global_step: 2550, epoch: 14, loss: 0.794154
global_step: 2551, epoch: 14, loss: 0.768414
global_step: 2552, epoch: 14, loss: 0.832666
global_step: 2553, epoch: 14, loss: 0.749275
global_step: 2554, epoch: 14, loss: 0.873063
global_step: 2555, epoch: 14, loss: 0.908624
global_step: 2556, epoch: 14, loss: 0.858994
global_step: 2557, epoch: 14, loss: 0.923720
global_step: 2558, epoch: 14, loss: 0.802231
global_step: 2559, epoch: 14, loss: 0.817322
global_step: 2560, epoch: 14, loss: 0.357001
epoch: 14
